,brand_id,title
2741,10170,HIMMEL Technologies
2743,12638,Suntes
2744,9399,Destek
2745,15585,KOHSEL
2750,4847,Kuenle Antriebssysteme
2751,16029,CPG (CHENG PANG PRECISION)
2755,3227,Weiss
2756,1471,ERNI
2759,8070,STM SPA
2760,15202,Lintec
2768,7517,RECO
2770,3840,Ingun
2772,4253,HAUPA
2784,1116,Waukesha Cherry-Burrell
2786,1047,Bernstein
2791,227,Braglia
2802,4773,AB Trasmissioni ( Former AB BALBONI )
2803,969,Dunkermotoren (Brand of Ametek)
2805,13651,NEUMAN & ESSER
2807,9276,ILLINOIS Pneumatics
2808,12935,KOMPASS \/ ASADA Hydraulic Components
2809,8476,Allied High Tech Products
2812,6992,USAG
2813,948,Flender (Brand of Siemens)
2824,19770,Bertoli Srl
2828,15590,Heidrive
2835,15478,Röhren- und Pumpenwerk Bauer GmbH
2836,7101,Procom Valves
2840,11452,BEA Sensors
2843,5988,RITAG (Ritterhuder Armaturen)
2844,4676,Rietschle (Alternative)
2847,1416,Hirschmann (Brand of BELDEN Group)
2851,145,LINCOLN \/ Vogel Lubrication (brand of SKF)
2852,3652,AI-TEK Instruments
2855,5648,SANKYO OILLESS
2856,738,HUBA CONTROL
2859,3247,Gewiss
2872,1373,Kuhnke (Brand of Kendrion)
2873,982,JOYNER pneumatic
2875,3650,Motrona
2877,3552,Frer
2886,2985,DELIMON \/ BIJUR DELIMON
2888,6629,TECO
2890,5469,Siboni
2896,14111,HONTKO
2899,6502,Sodick
2900,11181,MOLL-MOTOR
2904,1055,AMOT
2911,3773,GeGa (brand of Alpine Metal Tech)
2917,21066,Ermont (Brand of Fayat Group)
2931,540,AirCom Pneumatic
2932,7963,Halstrup-Walcher
2934,9445,Belven
2935,3736,Tognella
2940,6980,Mink Bürsten
2944,10552,Tokyo Keiki \/ TOKIMEC
2950,12741,Mirka
2951,1004,MICRO-EPSILON
2953,1144,ROEMHELD \/ RÖMHELD
2954,219,Matrix International (Brand of Altra Industrial Motion)
2956,13829,Binder (Franz Binder Automation technology \/ Connectors)
2957,7527,Dosiertechnik
2968,5860,Wippermann
2970,14313,BestPack
2973,18234,Tekleen
2978,9663,KPM
2979,3253,Souriau
2980,308,Sony
2981,11710,SHS srl
2987,5252,Moflon
2988,4959,Walvoil
2989,3158,Ashcroft
2990,12323,BJ-Gear
2993,7260,icotek
2996,8144,KITA SENSOR
3007,2395,Graco
3009,7174,FANDIS
3011,5069,Tapflo
3012,1809,Rotork
3013,8775,Captron
3016,1781,UWT Level Control
3019,7745,IREM
3026,21065,EMRI
3032,12535,I2SE (Brand of In-Tech)
3033,12417,Noris Armaturen
3035,4903,xecro
3041,2237,SIBA Fuses
3044,16037,LOGICDATA
3045,3318,RE Spa
3046,7761,VEMER
3048,3404,PR Electronics
3049,12324,SCHROEDAHL (brand of CIRCOR Group)
3052,1639,Precitec
3059,3180,MARTIN
3062,7861,DANA Spicer
3077,2156,AECO
3080,4278,Doedijns
3081,18167,MILLTRONICS
3082,9283,HAFNER Pneumatik
3086,10680,ElringKlinger
3090,8113,Bio-Tech
3092,5987,Bornemann
3102,6003,Kallfass Verpackungsmaschinen
3104,17125,Guden
3109,8840,Autoflame Engineering
3110,14364,CGS Instrument Transformers (Brand of  Alfa Standard Group)
3111,7639,BLOKSMA Engineering
3113,17149,Henry Technologies
3128,17343,Ding Zing
3132,8629,Teijo
3134,6719,ADZ NAGANO
3139,8196,Sola HD (brand of Emerson)
3140,9667,RSF Elektronik
3149,7535,Mechan controls
3150,21063,CHANDLER ENGINEERING
3152,10600,Gutor (brand of Schneider Electric)
3154,1009,Konecranes
3162,8040,S+S REGELTECHNIK
3163,11918,PROVIBTECH
3165,17917,Des-Case
3180,10783,RMG Messtechnik
3182,108,Elcis
3185,17830,Entegris
3189,1701,DEPA (Brand of Crane)
3193,11576,VIBRA SCHULTHEIS
3195,1751,Fairchild Semiconductor (brand of Rotork)
3213,3523,Eltex
3215,8002,Accu-Coder
3220,5794,Mueller \/ Müller co-ax
3221,15733,ERVOR
3224,4483,Maxon Motors
3225,2021,Var-Spe
3227,7121,Rogatti
3228,6674,NCC Nippon Chemi-Con
3251,6787,Bently Nevada
3277,19024,Würth Elektronik
3282,4944,IKRON (Brand of Casappa )
3289,11117,KAMA
3290,2811,Würth
3294,5022,Georgin
3295,12547,Heinemann Electric (brand of Eaton)
3296,4803,GIOVENZANA
3297,1635,Bihl Wiedemann
3299,1673,Sofima Filters Hydraulic
3302,13201,GravoTech (brand of Gravotech)
3318,7634,Badger Meter
3319,288,RÖHM \/ ROEHM \/ ROHM
3321,343,STRECKER
3323,5871,NITTA
3324,7002,HEVALOID (Brand of Graf Endless Belt )
3329,5270,IMF \/ I.M.F.
3330,2855,Price® Pump
3331,16755,NACHI-FUJIKOSHI CORPORATION
3333,8292,KITZ Corporation
3336,7998,SMS Demag
3339,2773,TOLLOK (brand of Rexnord)
3371,543,Delachaux
3381,3516,UTENTRA
3383,17163,Sentronic
3384,8583,Haver & Boecker
3392,1313,Osram
3407,13570,Rigaku
3412,9566,Ranco (brand of Robertshaw)
3413,12690,GRANIGLIATRICI
3414,1475,TDK EPCOS
3416,8940,BSA Armaturen
3421,14184,Logix (brand of FLOWSERVE)
3424,13426,Ametek Process Instruments
3433,3089,Hydralift
3438,4430,Mecalectro
3439,13286,FMV LAMEL
3440,11987,Hatlapa (brand of MACGREGOR)
3443,341,ROTEX
3447,8243,Schroeder Industries
3448,15068,Galassi Ortolani
3452,17245,Allied Telesis
3453,7934,Zollern
3455,3547,Tecnofluid
3456,9726,Lumistar
3457,2383,Elap
3459,17138,Georg Kramp
3465,952,KINETROL
3468,10676,Rinck Electronic
3470,21035,Fastwel Group Co. Ltd
3472,6935,PTP INDUSTRY
3474,8868,Euro Motors Italia
3475,19014,Siam Compressor
3496,2846,Mädler
3499,381,JUMO
3500,3633,Integral Hydraulik
3501,13488,TOREX  (Brand of Wamgroup)
3502,367,IWAKI
3504,9091,Meler
3516,11670,Capitanio Airpumps
3518,2392,Swagelok
3525,12024,MIDDEX-ELECTRONIC
3526,1161,Buhler \/ Buehler Technologies
3532,11536,Intza
3534,10371,DEM
3537,2746,John Crane
3540,16775,TECO Electric & Machinery
3548,2800,US Digital
3549,15326,Licatec
3553,16405,K+G Pneumatik
3554,2771,Reggiana Riduttori
3555,729,SEEPEX
3558,7151,SycoTec
3559,17504,CICSA
3563,12965,LIQUIP
3567,16105,HARTMETALL
3568,15036,Trellex
3570,15795,HYTEK
3573,17893,Microtips Technology
3574,11944,FG Inox (FGInox)
3577,14338,BEL group
3579,6479,Fortress Interlocks
3582,16232,CDVI Wireless (brand of ELPRO INNOTEK)
3585,1657,CEAR
3586,1720,MT Motori Elettrici
3590,18886,WEMHONER
3591,19587,Clark-Reliance
3592,3503,Visolux
3593,1883,Econosto
3596,2023,Adalet (brand of Scott Fetzer)
3609,14050,Alphasense
3611,8664,SIEBEC
3614,14529,CROSBY GROUP
3622,12271,COMARK
3634,10857,Dienes Werke
3635,727,STASTO
3638,4304,ESBE
3642,9676,Winkelmann
3645,15987,Hamworthy Pumps
3650,2270,PENBERTHY (brand of Emerson)
3653,8905,Torwegge
3658,3285,BIMBA (brand of IMI Precision Engineering)
3660,8722,Turian
3661,6185,TWK ELEKTRONIK
3666,17268,Imtex Controls
3674,8754,Mirion Technologies
3675,9406,Mallardi Firenze
3676,17682,SENNEBOGEN
3678,6475,Fromm
3679,10735,Symap (brand of stuckeGROUP)
3683,2009,Cutler-Hammer (Brand of Eaton)
3691,13260,Encore Electronics
3697,15062,Apollo Pumpen
3700,1801,Johnson Controls
3705,12895,Webac Vibro
3710,8788,Schiebel
3712,3602,ARIS Antriebe und Steuerungen
3714,3665,Hoyer Motors
3722,14895,Cattron
3724,6791,KIENINGER
3725,13227,Teknikum
3727,21062,HYVAIR
3729,4740,Circor
3730,9832,GE Jenbacher
3734,11465,Rusch Pumpen
3736,4788,DROPSA
3737,6364,Radium
3738,1729,robuschi
3741,12390,Famag
3747,6069,Valbia (Brand of Bonomi)
3750,8799,VWR International
3752,1494,Ebmpapst \/ Ebm-papst \/ Ebm papst
3753,1480,Eltako Electronics
3754,1811,Teka
3756,13492,Speedy Block
3757,19517,Hedson Technologies
3767,12640,Bucher Emhart Glass
3768,17048,Riedel
3771,16638,Wilhelmsen
3775,337,Hartmann + Lämmle (Brand of Voith)
3777,20816,ROTOR (brand of Regal Rexnord)
3778,17848,MELTRIC
3786,8341,Eugen Seitz \/ Seitz
3787,12925,Firetrol Protection Systems
3789,1253,Schrack
3795,1888,AR FILTRAZIONI
3796,12637,Beta tools
3801,2180,Nova Rotors
3802,7038,MERZ
3808,3917,Moflash
3809,264,ARI-Armaturen
3810,13000,Simel
3811,1917,BEGA
3815,3763,Komatsu
3835,393,GEFRAN
3836,7811,VERDERFLEX (Brand of Verder)
3837,1126,NIEZGODKA
3838,432,Cognex
3843,1194,Vishay
3844,11687,Morgan Rekofa - Moog Rekofa (brand of Moog)
3845,719,ELAU (brand of Schneider Electric)
3861,5309,AVS Romer \/ Roemer
3864,10545,BluePrint Automation
3866,7800,Temporiti
3867,12826,EMK Motor
3872,558,Sirai (Brand of Emerson )
3879,9815,Bomar
3881,994,Buschjost (brand of Norgren)
3887,17589,DEMA Engineering
3911,10322,DATCON
3912,3297,tecsystem
3915,14565,OBL
3917,7815,Volkmann
3918,1565,BACO
3919,14642,MARKATOR
3951,928,Haskel (brand of MILTON ROY)
3958,466,Mindman
3959,401,ECONEX
3963,16129,Marelli Ventilazione
3964,11667,Petroseal
3968,8340,Salwico
3972,10306,MESA Electronic
3973,12878,Donati Sollevamenti
3984,14416,Daniel (brand of Emerson)
3985,10853,NiigataSeiki
3986,5285,SPECTRUMA ANALYTIC GMBH
3991,1844,MAHR
4016,3182,Schuko
4018,5010,Grünbeck
4019,5105,W. Gessmann
4022,11126,Mitsubishi
4025,13149,EVCO Advanced Controllers
4027,7123,ROSE Systemtechnik (brand of Phoenix Mecano)
4029,16226,ERKO
4030,3290,ELSO Elbe
4031,12552,SAGINOMIYA
4032,21060,Saginomya
4044,11404,Täuber
4049,2735,Valvaut
4050,754,TE Connectivity
4054,11105,Sitecna
4057,1272,RAFI
4058,3293,Carpanelli
4059,1963,AERZEN
4061,4487,Medenus
4063,11111,TRIDELTA
4065,17073,SMOXH CUTTING TOOLS
4066,8060,miniBOOSTER Hydraulics
4069,9839,B&C Electronics
4075,5790,Tellure Rota
4080,15931,DATRON
4081,17206,Evertz Hydrotechnik
4084,7457,XSENSOR
4085,6067,AGRICHEMA
4089,15799,SORMAT
4092,19279,Kanto Seiki
4095,13038,Meta Hydraulic
4103,4580,Fulton
4109,10532,Magnetbau Schramme
4110,9641,SUN-Control-Analytik
4111,3689,Motovario \/ Spaggiari Trasmissioni
4112,14058,EFC Equipos Frigorнficos Compactos
4114,5846,AMISCO Spa
4118,8127,OMPI
4132,9611,RITTER Starkstromtechnik
4147,4938,Enda
4154,18636,mk-elektromotoren
4155,6294,Kytola
4167,3388,Frizlen
4170,10490,Framag
4172,1070,SPX Flow
4174,10762,METROHM
4175,708,HYDROMA
4177,5966,HALDEX
4180,12126,HanseLifter
4181,2604,Control Techniques (brand of NIDEC)
4190,7855,Digitronic
4192,2199,Somas
4196,2522,Hartmann Codier (brand of Phoenix Mecano)
4198,2216,MARZOCCHI pompe
4201,168,Eurotherm Drives \/ Invensys (brand of Schneider Electric)
4202,8696,Tubes International
4203,11277,Messko
4205,6763,Pietro Fiorentini
4208,5551,Airpol
4219,6734,Toyooki
4220,15942,GPA Automation
4221,7172,FSP GROUP
4223,16118,Bordignon
4229,9938,Herrblitz
4230,13719,VOSS Automotive \/ VOSS  Fluid
4231,8800,RS Pro
4233,4970,BDC ELECTRONIC
4236,17112,VAREX
4238,12252,DOTHERM
4239,1703,Danotherm
4242,14370,Synflex (Brand of EATON)
4244,470,CAMLogic
4247,11933,Officine Meccaniche Gallaratesi (OMG)
4248,8438,Atlantium Technologies
4250,7917,GGF Italy
4251,4952,Costech
4253,4868,Asecos
4259,5122,Rubber Design
4271,8220,Friedrich Schwingtechnik Vibrator Motor  \/ Vimarc
4279,603,Nilfisk
4283,10809,Smith Precision Products
4285,5168,Penta Hydraulic power
4287,10920,LOSMA
4290,1953,seipee
4296,431,Contelec
4299,2965,Dynex
4306,14283,Waters
4314,9456,EPE Italiana
4317,11717,Thermo Sensor
4331,5810,Pomac Pumps
4336,14557,Trelawny
4337,2624,HEYL
4341,553,Stabilus
4342,2460,FineTek
4344,12272,CMC Instruments
4348,11486,Eurofluid Hydraulic
4349,10065,Grayhill
4351,5624,MINCO
4355,12505,Chalmit (brand of Hubbell)
4357,21045,Total Control System
4360,12474,DINA Elektronik
4362,12114,CMC KUHNKE
4368,12795,Faggiolati Pumps
4370,21059,STERNET
4372,5748,Fluiten
4373,4553,Sydex pumps
4379,5881,Diottalevi
4394,4200,Settima meccanica
4401,13369,Magris s.r.l.
4405,2469,Cummins
4406,2165,WEG
4411,9979,Jacob Söhne
4412,492,Kraus & Naimer
4416,20772,SubConn (brand of MacArtney)
4420,18773,RUD Gruppe
4434,1184,Werma
4470,11322,HIVOTEC
4472,9081,TEPRO
4473,4459,CEWE INSTRUMENT
4475,15979,MURE & PEYROT
4483,10504,Torin Sifan
4484,10025,Hypertherm
4496,7367,Schniewindt
4497,536,Hiwin
4503,5693,Detectomat
4517,373,Harrer & Kassen
4520,5757,Egger Pumps
4521,485,MESOMATIC
4523,170,RHEWUM
4530,8000,Baumgartner Pneumatik
4531,11019,INSULFLEX
4541,4802,GHISALBA
4542,14732,BERTHOLD MARX
4544,14798,Fluidor Equipment
4585,12091,det-tronics
4587,12728,IDEAL-Werk
4600,11133,ARCOTRONICS (Brand of Kemet)
4608,7324,Dellmeco
4610,13721,WOLF  Heiztechnik
4612,15160,Ziggiotto
4613,12296,Alphair actuators (marke of Alpha Pompe)
4614,4739,Angelantoni
4615,3013,Vector Informatik
4617,11939,Tamel (brand of ATB)
4619,744,Flowserve Flow Control
4627,13237,Hägglunds Denison (Brand of PARKER)
4628,3778,United Electric Controls \/ UE
4629,11143,Nenutec
4631,371,Jetter
4633,2493,Watt Drive
4634,18606,Breetec
4635,19819,JAMESBURY (Valmet)
4638,189,VUOTOTECNICA
4639,20646,CELEROS FLOW TECHNOLOGY
4640,879,Escha
4644,10381,Jenco
4646,14042,Wickmann \/ Littelfuse
4655,2133,Epson
4656,1441,Fujitsu
4658,12428,INDUFIL (brand of John Crane )
4659,1878,Precima
4661,8971,MILCOM
4672,590,Lauer
4675,10952,Alfagomma
4689,780,LALMEK
4692,9947,TRANSOR FILTER
4693,2821,WERA TOOLS
4694,3159,Blickle
4696,4381,Leeson (brand of Regal Beloit)
4701,17039,BANLAW
4703,4295,Frenzelit
4717,11240,Eltek (Brand of Delta Group)
4718,1749,Atkomatic
4719,665,ASM Sensor
4720,13395,Darxton
4723,3877,KIKUSUI
4735,8439,S.T.M. S.p.A.
4736,491,MAYSER
4740,10960,Pulsatron
4742,7150,Svecom
4754,6513,ELGO Electronic
4761,4872,BIOCHROM Ltd
4762,2442,ELMEKO
4765,1905,Stemmann Technik
4779,12621,Vincotech
4780,14737,SCHMIDT ARMATUREN (brand of FLOWSERVE)
4783,10281,Chemosvit Strojchem
4789,14833,Dragflow
4796,4043,Ebersprächer
4802,6897,Fratelli Giacomello
4806,30,Turck
4809,643,Stanley
4811,12581,Pompe Morgan
4813,5865,Greenlee
4822,6881,Ganz KK
4825,7794,HOERBIGER
4826,2092,MUNTERS
4828,16316,NIES GmbH Elektro-Apparatebau
4829,10351,Valco Melton
4831,17689,Whitlock Instrument
4832,2504,Welwyn
4836,16361,VibraSens
4843,7359,Parvalux
4844,9304,Samtec
4852,6894,IGEL Electric
4854,14722,Bridgelux
4855,14750,TESEO
4858,12251,Rietschoten
4859,16967,Fil-Tec
4864,5735,RS Components
4871,1999,Sullair (brand of Hitachi Group)
4873,21058,ER-G-E
4875,17511,SCREWERK
4876,11818,Precizika
4879,15693,Schlatter
4904,8497,Relog
4926,10651,Fläkt Woods
4928,10394,ZPA Nova Paka
4930,7891,Markem-Imaje
4932,11104,PECOFacet
4936,18994,Kraft & Bauer
4939,10944,Synrad
4943,13728,STMicroelectronics
4946,5927,Ermeto (brand of Parker)
4953,11657,Elbo Controlli
4956,8539,Ammeraal Beltech
4965,2408,Song Chuan
4966,3371,FETTE
4968,1725,Freudenberg
4969,10566,INVICTA VIBRATORS
4970,5787,Hansford Sensors
4971,6357,AE Advanced Energy
4975,1417,HIROSE Electric Group
4983,14840,ABB Automation
4987,7749,Standard Pump
4988,4912,LABOM
4994,3953,Simrit (Seals \/ Dichtungen)
4996,12403,Barcontrol - HERION & RAU Fluidtechnik GmbH
4997,7846,ZEC
5001,3314,KFM Regelungstechnik
5002,6554,Caproni Pump
5007,10377,SagiCofim
5008,21050,AMETEK MAE
5009,6570,CEG Electric Motors (Brand of Orange1 Holding)
5010,11661,ZD-MOTOR
5012,4474,Klüber Lubrication
5014,21051,GULLCO
5016,12884,Thermoreg
5019,9084,Thorlabs
5021,12439,PLANOLITH
5023,7154,Contessi
5042,641,KUKKO
5046,6849,Hainbuch
5048,4005,holthausen elektronik
5049,696,WEIDMUELLER \/ Weidmüller
5053,7377,Esa Pyronics
5056,2534,Casappa
5057,13592,HYTORC
5059,6375,Ham-Let
5060,12301,Dinel
5062,10206,BAUER
5063,2355,PMI
5064,8081,DAMCOS (brand of Emerson)
5071,12437,ANKARSRUM
5073,4344,INA
5076,10570,Trochoid pump (Brand of Nippon Oil Pump Manufacture)
5081,2998,Autronic
5086,17072,KEM (Kyoto Electronics Manufacturing)
5100,3853,Minebea
5101,3015,Varco
5115,21053,POWERRAM
5120,21056,HUMMERT Antriebstechnik Gmbh
5123,17912,SERVA
5126,5167,Motive
5128,20543,HNC Electric
5135,1056,MAYR
5140,15328,Diefenbach
5144,3717,Simplex
5155,10348,Rötelmann
5163,761,HUBER+SUHNER
5164,201,NIDEC Motor
5167,16693,OMNI FLOW
5168,11890,star hydraulics
5185,5344,SBC LINEAR Co
5188,21024,Ritmo
5189,5857,Enidine (Brand of ITT)
5190,2170,James Walker
5191,259,Steimel
5192,21052,HITRONICS
5198,21055,ANCA CNC MACHINES
5202,5626,MMC International Corporation
5204,12164,ADVEL
5205,18108,SENSORTECH SYSTEMS (Brand of KPM Analytics)
5214,1920,DESCH
5216,21054,NOXMAT
5220,6403,WHITE DRIVE PRODUCTS (brand of DANFOSS)
5221,10747,Multotec
5238,6409,LARIUS
5240,13040,B&C hydralic
5249,720,KOGANEI
5250,13044,ELT Fluid
5251,12613,PQ Controls
5256,2289,Oppermann Regelgeräte
5264,14515,Tele Radio
5271,10699,Enco
5272,4302,Hydoring
5273,21049,Gabler Engineering
5275,6414,Ingersoll Cutting Tools
5276,11409,Trimec
5277,7216,Celsa Messgeräte
5278,2644,Neotecha (brand of Emerson)
5285,2201,Metso
5286,238,Leroy Somer (brand of NIDEC)
5303,1836,Harmonic Drive
5305,17320,ZVVZ
5306,8567,Messer
5318,6279,BST eltromat
5326,14766,ESSENTRA Components
5328,13732,OBLF
5330,10780,Grimme
5331,3867,Zimmer
5335,12980,Palbit
5336,7446,Sommer Automatic
5349,2990,FATEK
5356,3708,LABOTEK
5358,8850,SmartGen
5359,1048,Lönne \/ Lonne (brand of Brammer)
5360,5440,Deprag
5362,3866,KNF Neuberger Pumps
5366,2542,Honsberg (member of GHM Group)
5368,7771,Vemag
5373,16391,SUEZ Water Technologies
5375,19304,Minebea Intec
5382,9011,TBMA
5389,12532,Esti Apparatebau
5392,99,Samson
5393,9436,Lubrilog
5397,9954,STI (Safety Technology International)
5398,3299,COSMOTEC (Brand of Stulz)
5410,3474,Hahn Magnet
5413,1145,HBM \/ Hottinger Baldwin Messtechnik GmbH
5419,384,FHF Bergbautechnik ( Brand of Eaton)
5422,19895,HYDROMEC
5424,8088,Molex
5425,9034,RNA Rhein-Nadel Automation
5434,209,Bibby Transmissions \/ Bibby Turboflex (Brand of Altra Industrial Motion)
5435,9290,HBC-radiomatic
5436,9851,sella
5438,3947,Duff Norton
5439,12773,Nordic Lights
5443,20130,Borri
5446,2921,Spectro
5449,20196,Tectyl
5450,7442,GEKA
5453,1599,BERMAD
5457,8494,Theo Halter
5460,15849,TL Electronic
5461,12634,Fodesco
5469,14272,Nexoil
5474,15784,Valco Instruments (VICI)
5485,19844,TAS Schäfer
5486,979,Legris (brand of Parker)
5491,8453,HEYD
5494,4703,Omal Automation
5498,13438,Bosch Rexroth Montagetechnik
5501,16158,HINAKA
5503,3319,Mario Cotta
5508,1211,Testo
5519,8796,Kimray
5521,242,Taisei Kogyo
5526,611,ALCO CONTROLS (brand of Emerson)
5529,19711,Hiteco
5534,3995,Comar Condensatori
5535,4950,LUFBERG
5543,11293,Bussmann (brand of EATON)
5545,16252,SEOAM
5546,20999,TECNOSUB
5548,5336,NSK
5551,2599,Beijer Electronics
5555,1140,FLURO
5560,21044,MEINBERG
5563,959,HEMA
5564,8348,Burster Präzisionsmesstechnik
5565,28,Pilz
5572,7291,Interpump
5579,10120,Axor
5594,10548,Kubo Tech
5595,12166,Socla (brand of WATTS)
5604,3792,SACI
5614,7588,Gemels Industrial Valves
5616,10775,Battioni Pagani
5620,10182,"STOEBER ANTRIEBSTECHNIK \/ Stöber, Stoeber, Stober"
5622,16761,J.D. NEUHAUS
5630,12074,Krombach Armaturen (brand of CRANE ChemPharma & Energy)
5634,3662,UCC
5635,11530,LOUIS BELET
5637,841,BEUMER
5669,8206,Aratron
5676,9945,HygroMatik
5677,7480,JCB
5681,9560,Luyang
5686,7534,Camille Bauer
5690,7619,Jungheinrich
5691,16106,Scan Electronic
5694,16255,Southland Sensing
5701,3745,Rosa Sistemi
5704,4335,Microprecision
5706,11207,Haacon
5707,749,Norbro (brand of FLOWSERVE)
5708,2699,Prudhomme
5710,15136,FIP - Formatura Iniezione Polimeri
5716,615,Refco
5719,11461,MORO KAISER
5738,7167,Coperion \/ K-Tron
5740,92,Klaschka
5743,2834,ASAHI SEIKO
5748,12443,nass magnet
5763,281,Kyocera
5764,12831,Tohnichi
5783,15888,W&T \/ Wiesemann & Theis
5784,2449,SCHUNK
5786,16235,KUVAG
5795,9093,Framo Morat
5798,9455,Mankenberg
5803,2301,Fleetguard (Brand of  Cummins Filtration)
5804,5108,Lifasa
5814,3331,SCAIME
5816,7586,WAREX Valve
5817,21048,Super systems
5824,4318,CEMP
5827,5515,Remeza
5832,9457,UELZENER
5843,11614,Eltra Transformatorenbau
5844,13233,Mesabi
5856,14328,Redoma Recycling
5857,17884,AEG (brand of Schneider Electric)
5858,13912,Chloride (Brand of Vertiv )
5860,21047,Hydrowatt
5866,5672,Baumer IVO
5867,14059,Walther-Werke \/ Walther Electric
5874,4010,Interroll
5876,9627,VANZETTI
5883,3565,Siat
5889,3688,Watergates
5890,16844,ELMOT-SCHAFER
5894,3601,Loher (brand of Siemens)
5910,3945,AUTOGARD \/ FLEXIDENT \/ TONOFLEX \/ WINFLEX
5942,6566,"CCS Inc. (Custom Control Sensors, LLC) (Brand of OPTEX GROUP)"
5951,10910,VUHZ
5952,3400,MURPHY
5959,8180,Danieli
5960,2347,IMS Gear
5962,6318,Pujol
5963,7635,SCHMIDT Technology
5971,6008,AKO Armaturen
5975,13747,EMG Elettromeccanica (brand of NIDEC)
5980,20915,KTR Systems
5982,16319,Gekko Systems
5987,915,FAS (Brand of IMI) \/ Fluid Automation System
5989,10546,Manotherm
5991,9255,Vogel Germany
6011,10842,POWER-GENEX - Automatic Valve Accessories
6020,8666,FOTEK CONTROLS
6024,19178,ATB
6025,583,SENSOPART
6026,3656,CC Jensen \/ CJC
6029,5139,giuliani anello
6034,17753,Hydro Control \/ Hydromax Controls and Systems
6035,15807,Hydronaut (brand of Voith)
6041,17147,Botter Elettrotecnica
6043,11851,PCC EuroValve
6047,1477,Engel
6048,6940,PINTSCH BAMAG
6052,13288,RECKLI
6057,11064,AS-Schneider
6058,3391,JOVENTA
6067,11307,Steinert
6068,13598,ARBO Systems
6071,8798,COLASIT
6072,8486,ITALSEA
6078,390,Thompson Valves (brand of IMI Norgren)
6084,46,LAPPKABEL
6085,10505,DUDEK-PUMPEN
6088,16233,MWM Schmieranlagen
6098,2598,AUER SIGNAL
6099,5018,Hetronic
6102,7165,SCA
6106,7697,Jahns Hydraulik
6107,13418,Axiomtek
6108,2380,DYNISCO
6110,9691,Spohn & Burkhardt
6112,7653,POMPE CUCCHI
6122,1800,Hekatron
6125,6012,TE DEUTSCH (brand of TE Connectivity)
6134,10760,Taciak
6135,4134,Michael Riedel
6143,2991,Leser
6145,4536,Bikon
6149,8735,Yoshitake
6151,7378,Pyronics
6165,4288,Gneuss
6166,8792,JOHNSON POWER LTD
6168,2779,ABUS Kransysteme
6170,12539,WINMAN
6171,1782,Hora
6180,4307,Wollin
6182,515,Mettler Toledo
6186,3780,Arcotest
6187,4512,Massey Ferguson International
6188,21041,eDART
6189,12751,TAKAMAZ Takamatsu Machinery
6192,19861,Eurotec\/ Namur
6193,11138,Lister Petter
6197,15672,Veichi
6216,14753,Duplomatic Automation
6218,15574,Pompetravaini
6219,9454,LINSINGER Maschinenbau
6243,9216,SENSIT
6256,17307,FYBROC (brand of CECO)
6258,7696,item
6277,4437,Samiflex
6284,8904,bevi
6289,12068,BILANCIAI
6344,370,Doseuro
6349,7900,VeriVide
6353,936,MOXA
6356,6750,Cincon
6362,14278,Valcom (Brand of TERRANOVA)
6364,5028,DILO
6365,6160,UFM - Universal Flow Monitors
6366,4398,AEC
6369,4114,Elreha
6387,2002,Penta
6401,3974,Rollon
6402,8440,Weldon
6423,2022,ACME \/ Acme Electric Transformers (brand of Hubbell)
6427,9754,Sercel
6428,3236,LION Precision
6434,12278,TAKTOMAT
6452,17885,YONGSUNG
6454,1173,YAMAICHI
6465,3330,BEDIA
6476,5174,Helios-Preisser \/ Preisser Messtechnik \/ HP
6478,8561,Berg Spanntechnik
6482,21040,Daya Printograph
6486,21039,LANGLOTZ
6487,18049,Essemtec
6496,11377,Goodway
6501,13437,Bosch Rexroth Oil Control
6510,14291,OHMITE
6512,10309,Paul Köster
6515,6147,BONETTI Armaturen \/ Cesare BONETTI
6516,15855,Metallux
6517,4919,Durbal
6524,16508,Sentry
6536,5699,Falk Ultramite Gearmotor (brand of Rexnord)
6552,3363,Ropex
6553,7883,SIR (brand of Amer Group)
6556,12525,Pedro Gil
6569,8429,J+J Automation
6571,10562,Sisme
6576,12473,SIMACO elettromeccanica
6581,12490,Esband
6582,6728,NAGANO KEIKI
6590,1823,Walther Flender
6591,10605,ESSER (brand of Honeywell)
6592,1985,Hitachi
